trade_date,Iran_entropy,Crypto_entropy,Macro_entropy,Geopolitical_entropy,Energy_entropy,Pandemic_entropy,composite_entropy,inv_composite_entropy,inv_Geopolitical_entropy,inv_Crypto_entropy,inv_Macro_entropy,inv_Energy_entropy,inv_Iran_entropy
2024-01-29,,0.2934471990974423,0.7561070038240388,,,,0.5247771014607405,0.4752228985392595,,0.7065528009025577,0.24389299617596116,,
2024-01-30,0.7406687182414509,0.5145234911193746,0.744865095335566,0.5451749361579954,,,0.6363080602135968,0.36369193978640324,0.4548250638420046,0.48547650888062543,0.255134904664434,,0.25933128175854914
2024-01-31,0.7120393796959407,0.09004887654072712,0.3662030933729158,0.5475901681717369,,,0.4289703794453301,0.5710296205546699,0.4524098318282631,0.9099511234592729,0.6337969066270842,,0.28796062030405933
2024-02-01,0.5723669947865836,0.4255762985694339,,0.5387057207709955,,,0.5122163380423377,0.4877836619576623,0.46129427922900446,0.5744237014305661,,,0.4276330052134164
2024-02-02,0.22400935445323528,0.6836208487726089,,0.5577000033606352,,,0.4884434021954931,0.5115565978045069,0.4422999966393648,0.31637915122739113,,,0.7759906455467647
2024-02-03,0.17669802209587124,0.9185209368205719,0.611926139461757,0.47462471779606735,,,0.5454424540435668,0.45455754595643316,0.5253752822039326,0.0814790631794281,0.388073860538243,,0.8233019779041287
2024-02-04,0.16646479272170892,0.6545948823168024,0.5791403893211847,,,,0.46673335478656536,0.5332666452134347,,0.3454051176831976,0.4208596106788153,,0.8335352072782911
2024-02-05,,0.6088224766326369,0.6205757839384141,0.34625231461527606,,,0.5252168583954423,0.4747831416045577,0.6537476853847239,0.3911775233673631,0.37942421606158594,,
2024-02-06,,0.31305330999795705,0.5373237058348219,0.36788975047437966,,,0.40608892210238623,0.5939110778976138,0.6321102495256203,0.6869466900020429,0.4626762941651781,,
2024-02-07,,0.882911698816867,0.46654990986684364,0.46116184061567966,,,0.6035411497664634,0.39645885023353655,0.5388381593843203,0.11708830118313296,0.5334500901331564,,
2024-02-08,,0.287735079422678,0.570106366093462,0.3401546112213925,,,0.39933201891251086,0.6006679810874891,0.6598453887786075,0.7122649205773219,0.429893633906538,,
2024-02-09,,0.8120683932209566,,0.11340396554124514,,,0.46273617938110084,0.5372638206188991,0.8865960344587549,0.18793160677904341,,,
2024-02-10,,0.9472832776215536,,0.42203947270931685,,,0.6846613751654352,0.31533862483456476,0.5779605272906831,0.05271672237844638,,,
2024-02-11,,0.9346853881044012,0.5530072387435508,0.5084554205116467,,,0.6653826824531995,0.33461731754680046,0.4915445794883533,0.06531461189559884,0.44699276125644916,,
2024-02-12,,0.5814168488606335,0.8100758273819005,0.5344110523672767,,,0.6419679095366035,0.35803209046339646,0.4655889476327233,0.4185831511393665,0.18992417261809946,,
2024-02-13,,0.8856290285170829,0.6804280202563598,0.49857909066777806,,,0.688212046480407,0.311787953519593,0.5014209093322219,0.11437097148291708,0.31957197974364016,,
2024-02-14,,0.8709720244606199,0.6990063498381095,0.49301504824659437,,,0.6876644741817746,0.31233552581822543,0.5069849517534056,0.12902797553938006,0.3009936501618905,,
2024-02-15,,0.9194708443512452,0.6347845446707346,0.42223593396723763,,,0.6588304409964059,0.34116955900359414,0.5777640660327623,0.08052915564875485,0.36521545532926536,,
2024-02-16,,0.8536904300804553,0.4799682074722996,0.23275083012921685,,,0.5221364892273239,0.4778635107726761,0.7672491698707832,0.1463095699195447,0.5200317925277004,,
2024-02-17,,0.8037063607089595,0.5109443133037556,0.3910636924209583,,,0.5685714554778911,0.4314285445221089,0.6089363075790417,0.1962936392910405,0.48905568669624444,,
2024-02-18,,0.8058645727165786,0.7894333009419905,0.36879003373106223,,,0.654695969129877,0.34530403087012296,0.6312099662689378,0.19413542728342137,0.2105666990580095,,
2024-02-19,,0.9585831248706327,0.5904429467131116,0.2701173026328237,,,0.606381124738856,0.39361887526114403,0.7298826973671764,0.041416875129367314,0.4095570532868884,,
2024-02-20,,0.8792473331589331,,0.342159854652324,,,0.6107035939056286,0.38929640609437144,0.657840145347676,0.12075266684106689,,,
2024-02-21,,0.7016939020576154,0.6085579166266492,0.7015468600228913,,,0.670599559569052,0.32940044043094796,0.29845313997710865,0.2983060979423846,0.39144208337335085,,
2024-02-22,,0.7747258576091577,0.7141697188809742,0.5350958691060802,,,0.6746638151987373,0.3253361848012627,0.4649041308939198,0.2252741423908423,0.28583028111902575,,
2024-02-23,,0.8081672477869908,0.5075441807925032,0.4420069805526194,,,0.5859061363773711,0.4140938636226289,0.5579930194473806,0.19183275221300922,0.4924558192074968,,
2024-02-24,,0.7301285482704716,0.8286363662598967,0.4219644645930272,,,0.6602431263744651,0.33975687362553486,0.5780355354069728,0.2698714517295284,0.17136363374010333,,
2024-02-25,,0.7052021017558285,0.7143414326026977,0.366550212494483,,,0.5953645822843364,0.4046354177156636,0.633449787505517,0.29479789824417146,0.28565856739730233,,
2024-02-26,,0.7967974721344756,0.5263511931749413,0.2921335866973172,,,0.538427417335578,0.461572582664422,0.7078664133026829,0.2032025278655244,0.4736488068250587,,
2024-02-27,,0.7317645719601583,0.620964127483747,0.40714025956810224,,,0.5866229863373359,0.4133770136626641,0.5928597404318978,0.2682354280398417,0.37903587251625304,,
2024-02-28,,0.8588426563858514,0.39770252580548415,0.18395594381669583,,,0.4801670420026771,0.5198329579973229,0.8160440561833042,0.14115734361414856,0.6022974741945158,,
2024-02-29,,0.8224890076607718,0.7577911264449172,0.05683091043851556,,,0.5457036815147348,0.4542963184852652,0.9431690895614845,0.17751099233922818,0.2422088735550828,,
2024-03-01,,0.48808963200842176,0.621038961391467,0.04388695827497008,,,0.38433851722495294,0.6156614827750471,0.9561130417250299,0.5119103679915782,0.37896103860853303,,
2024-03-02,,0.22324504236709142,0.8015838738488319,0.18005944411618363,,,0.40162945344403567,0.5983705465559643,0.8199405558838164,0.7767549576329086,0.1984161261511681,,
2024-03-03,,0.5451736227680423,,0.4457802847982045,,,0.4954769537831234,0.5045230462168766,0.5542197152017956,0.45482637723195773,,,
2024-03-04,,0.7433094448322406,0.6694811204592067,0.5295251185908892,,,0.6474385612941121,0.35256143870588785,0.47047488140911076,0.2566905551677594,0.3305188795407933,,
2024-03-05,,0.5077776383947794,0.34762704633114055,,,,0.42770234236296,0.57229765763704,,0.4922223616052206,0.6523729536688594,,
2024-03-06,,0.6443505074312144,0.33495669117170257,0.3791214955300499,,,0.45280956471098893,0.5471904352890111,0.6208785044699501,0.35564949256878564,0.6650433088282974,,
2024-03-07,,0.6177741049752893,0.30895669222398514,0.22600495160899078,,,0.3842452496027551,0.6157547503972449,0.7739950483910092,0.3822258950247107,0.6910433077760149,,
2024-03-08,,0.5789112134368418,0.6106764353139125,0.44093631524729965,,,0.5435079879993513,0.4564920120006487,0.5590636847527004,0.4210887865631582,0.38932356468608753,,
2024-03-09,,0.7137189813655558,0.6660584072770199,0.5475212217754543,,,0.6424328701393432,0.35756712986065675,0.45247877822454574,0.2862810186344442,0.3339415927229801,,
2024-03-10,,0.8574719310222667,0.49399142544296015,0.3845584258297507,,,0.5786739274316592,0.42132607256834076,0.6154415741702493,0.1425280689777333,0.5060085745570398,,
2024-03-11,,0.8283365528918826,0.3811418632993599,0.2042711067851722,,,0.4712498409921382,0.5287501590078618,0.7957288932148278,0.17166344710811743,0.61885813670064,,
2024-03-12,,0.8545441163522504,0.2808774608582393,0.3043968729025403,,,0.47993948337101,0.52006051662899,0.6956031270974596,0.14545588364774964,0.7191225391417607,,
2024-03-13,,0.822081078673482,,0.6026403218582544,,,0.7123607002658683,0.2876392997341317,0.39735967814174555,0.177918921326518,,,
2024-03-14,,0.7912361869763509,0.5966864432430001,0.3530167030317777,,,0.5803131110837095,0.41968688891629047,0.6469832969682223,0.2087638130236491,0.40331355675699987,,
2024-03-15,,0.7559980814092137,0.8173014408085021,0.34513157262574146,,,0.6394770316144857,0.36052296838551434,0.6548684273742585,0.24400191859078635,0.1826985591914979,,
2024-03-16,,0.635720865084869,0.19535376403334867,0.4096026235326707,,,0.4135590842169628,0.5864409157830373,0.5903973764673294,0.364279134915131,0.8046462359666513,,
2024-03-17,,0.5182404676964262,0.3184378346170583,0.4807972038484324,,,0.4391585020539723,0.5608414979460277,0.5192027961515676,0.4817595323035738,0.6815621653829417,,
2024-03-18,,0.780654364287793,0.6961202530666891,0.23803229824947483,,,0.5716023052013189,0.42839769479868106,0.7619677017505252,0.219345635712207,0.3038797469333109,,
2024-03-19,,0.613481875485276,0.23993470441708772,0.3887903172242558,,,0.4140689657088732,0.5859310342911268,0.6112096827757443,0.386518124514724,0.7600652955829122,,
2024-03-20,,0.5753825381515146,0.2884250546107984,0.1125954707871412,,,0.32546768784981805,0.674532312150182,0.8874045292128588,0.42461746184848537,0.7115749453892015,,
2024-03-21,,0.6955610785276672,0.5787892943423432,0.24854833408615193,,,0.5076329023187208,0.4923670976812792,0.751451665913848,0.30443892147233276,0.42121070565765684,,
2024-03-22,,0.3429853602321681,0.6211205059952655,0.2642520378440367,,,0.4094526346904901,0.5905473653095099,0.7357479621559633,0.6570146397678319,0.37887949400473453,,
2024-03-23,,0.4216260293446386,,0.2943986771629221,,,0.35801235325378034,0.6419876467462197,0.7056013228370779,0.5783739706553614,,,
2024-03-24,,0.5627580254678013,,,,,0.5627580254678013,0.4372419745321987,,0.4372419745321987,,,
2024-03-25,,0.532273935240804,0.7557987454366795,0.2097781489552763,,,0.4992836098775866,0.5007163901224134,0.7902218510447236,0.467726064759196,0.24420125456332054,,
2024-03-26,,0.5568197134148348,0.6726608226148618,0.3042333508116633,,,0.5112379622804534,0.4887620377195466,0.6957666491883367,0.4431802865851652,0.3273391773851382,,
2024-03-27,,0.37306315488484704,,0.1888129297114148,,,0.2809380422981309,0.7190619577018691,0.8111870702885852,0.6269368451151529,,,
2024-03-28,,0.4112863898895072,,0.20234776838766166,,,0.30681707913858447,0.6931829208614155,0.7976522316123383,0.5887136101104928,,,
2024-03-29,,0.3500265965794206,,0.19857116124578983,,,0.2742988789126052,0.7257011210873948,0.8014288387542101,0.6499734034205794,,,
2024-03-30,,0.6327409190304898,,,,,0.6327409190304898,0.3672590809695102,,0.3672590809695102,,,
2024-03-31,,0.6969349222750295,,,,,0.6969349222750295,0.3030650777249705,,0.3030650777249705,,,
2024-04-01,,0.3691586296649198,0.7507800968496543,0.1530567370318412,,,0.42433182118213847,0.5756681788178615,0.8469432629681588,0.6308413703350801,0.2492199031503457,,
2024-04-02,,0.7252250177466554,0.7290385871630791,,,,0.7271318024548672,0.2728681975451328,,0.2747749822533446,0.2709614128369209,,
2024-04-03,,0.6182220056989625,0.5911586708050505,0.43631547382004715,,,0.5485653834413534,0.4514346165586466,0.5636845261799528,0.38177799430103754,0.40884132919494953,,
2024-04-04,,0.5276984785676949,0.4388149969503603,0.4282488407393822,,,0.46492077208581245,0.5350792279141876,0.5717511592606178,0.4723015214323051,0.5611850030496397,,
2024-04-05,,0.5800836431042609,0.33028813221896897,0.43419103112711027,,,0.4481876021501134,0.5518123978498866,0.5658089688728898,0.41991635689573914,0.669711867781031,,
2024-04-06,,0.654246983758059,,0.39854269101360623,,,0.5263948373858326,0.4736051626141674,0.6014573089863937,0.345753016241941,,,
2024-04-07,,0.6725943126790174,,,,,0.6725943126790174,0.32740568732098263,,0.32740568732098263,,,
2024-04-08,,0.7319779642202321,0.529212238841641,,,,0.6305951015309366,0.36940489846906344,,0.2680220357797679,0.47078776115835896,,
2024-04-09,,0.7728026993359002,0.6797179370575668,,,,0.7262603181967335,0.27373968180326647,,0.22719730066409982,0.3202820629424332,,
2024-04-10,,0.6899302941278711,0.36168026580810575,0.6644814214406608,,,0.5720306604588793,0.4279693395411207,0.3355185785593392,0.3100697058721289,0.6383197341918943,,
2024-04-11,,0.7283542215133707,0.6623685748427464,,,,0.6953613981780585,0.30463860182194147,,0.2716457784866293,0.33763142515725364,,
2024-04-12,0.38397825716629863,0.6381609691775612,0.4248295013183268,0.4483233035310387,,,0.47382300779830633,0.5261769922016937,0.5516766964689612,0.36183903082243885,0.5751704986816732,,0.6160217428337014
2024-04-13,0.39123101202944777,0.5933416370639123,0.38702689425060477,,,,0.45719984778132156,0.5428001522186785,,0.4066583629360877,0.6129731057493952,,0.6087689879705522
2024-04-14,0.40869645910112934,0.719530899866985,0.7561259175509489,0.6982208820504155,,,0.6456435396423698,0.35435646035763024,0.30177911794958445,0.28046910013301496,0.24387408244905107,,0.5913035408988707
2024-04-15,0.32882373485058075,0.7803353174556457,0.42180701198513587,,,,0.5103220214304541,0.48967797856954587,,0.21966468254435434,0.5781929880148642,,0.6711762651494193
2024-04-16,0.17008876081333293,0.6681915412658037,0.5465051849773968,0.40821640491877986,,,0.44825047299382825,0.5517495270061717,0.5917835950812201,0.3318084587341963,0.45349481502260325,,0.8299112391866671
2024-04-17,0.4199604432319414,0.6020498889903553,0.30061037885472136,,,,0.44087357035900604,0.5591264296409939,,0.3979501110096447,0.6993896211452786,,0.5800395567680585
2024-04-18,,0.6303503850312469,0.5854668338146009,0.4473305129550233,,,0.5543825772669569,0.44561742273304306,0.5526694870449766,0.36964961496875315,0.41453316618539915,,
2024-04-19,,0.6151307302243995,0.5714696983551149,0.4337072834904459,,,0.5401025706899868,0.4598974293100132,0.5662927165095542,0.38486926977560054,0.42853030164488515,,
2024-04-20,,0.5025539174605834,0.763440217522228,0.3746299751671581,,,0.5468747033833231,0.4531252966166769,0.6253700248328419,0.4974460825394166,0.23655978247777198,,
2024-04-21,,0.4784127462753425,0.347222652079556,0.3262367659807182,,,0.38395738811187224,0.6160426118881277,0.6737632340192818,0.5215872537246575,0.652777347920444,,
2024-04-22,,0.48042085127577533,0.5335208553514067,0.337861288727629,,,0.45060099845160373,0.5493990015483963,0.662138711272371,0.5195791487242247,0.4664791446485933,,
2024-04-23,,0.49551415006324295,0.5192195481261447,,,,0.5073668490946939,0.4926331509053061,,0.504485849936757,0.4807804518738553,,
2024-04-24,,0.5122316286708515,0.9431548032531034,0.04136865062715379,,,0.49891836085036956,0.5010816391496304,0.9586313493728462,0.4877683713291485,0.05684519674689659,,
2024-04-25,,0.510045756950388,0.5336977579012259,,,,0.5218717574258069,0.47812824257419306,,0.489954243049612,0.46630224209877413,,
2024-04-26,,0.5119601752994184,0.43765741835641464,0.3287853670033493,,,0.42613432021972747,0.5738656797802726,0.6712146329966506,0.4880398247005816,0.5623425816435854,,
2024-04-27,,0.5757012318979887,0.733245487941881,0.3675201028860305,,,0.5588222742419667,0.44117772575803327,0.6324798971139696,0.4242987681020113,0.26675451205811895,,
2024-04-28,,0.43423585016179783,0.5904367666886997,,,,0.5123363084252488,0.4876636915747512,,0.5657641498382022,0.4095632333113003,,
2024-04-29,,0.43803260367700486,,0.3643598274845487,,,0.4011962155807768,0.5988037844192232,0.6356401725154512,0.5619673963229952,,,
2024-04-30,,0.2722655553949887,0.22563823314042838,0.17671470353830437,,,0.2248728306912405,0.7751271693087595,0.8232852964616957,0.7277344446050114,0.7743617668595716,,
2024-05-01,,0.5935368352790696,0.08682101163799719,0.3524049310067122,,,0.34425425930792636,0.6557457406920737,0.6475950689932878,0.40646316472093036,0.9131789883620028,,
2024-05-02,,0.5356225611166142,0.4318624677001937,0.2627537346724245,,,0.41007958782974413,0.5899204121702559,0.7372462653275755,0.4643774388833858,0.5681375322998063,,
2024-05-03,,0.5189018250145173,0.6783121153862247,0.2921449418499341,,,0.49645296075022544,0.5035470392497745,0.7078550581500659,0.4810981749854827,0.3216878846137753,,
2024-05-04,,0.5173823758103613,0.6925901408161313,0.3801562113618178,,,0.5300429093294369,0.4699570906705631,0.6198437886381822,0.4826176241896387,0.30740985918386865,,
2024-05-05,,0.5172378626263606,,0.15561662929977071,,,0.33642724596306567,0.6635727540369343,0.8443833707002293,0.4827621373736394,,,
2024-05-06,,0.3798074697982084,,0.4235355164660247,,,0.4016714931321166,0.5983285068678834,0.5764644835339753,0.6201925302017917,,,
2024-05-07,,0.38279744118589004,0.7723966111821297,0.3949427037188749,,,0.5167122520289649,0.48328774797103513,0.6050572962811251,0.6172025588141099,0.22760338881787034,,
2024-05-08,,0.4447614206236483,0.5133413049620461,0.2583294683232738,,,0.40547739796965604,0.594522602030344,0.7416705316767263,0.5552385793763517,0.4866586950379539,,
2024-05-09,,0.4371618020255752,0.9206483132612348,0.30941189516081746,,,0.5557406701492091,0.44425932985079086,0.6905881048391825,0.5628381979744248,0.07935168673876525,,
2024-05-10,,0.5378666017690126,,0.4340914811521745,,,0.48597904146059356,0.5140209585394064,0.5659085188478254,0.4621333982309874,,,
2024-05-11,,0.6157081010204318,,,,,0.6157081010204318,0.38429189897956817,,0.38429189897956817,,,
2024-05-12,,0.6333050309425848,,,,,0.6333050309425848,0.36669496905741517,,0.36669496905741517,,,
2024-05-13,,0.6525574576025814,,0.38303910025264365,,,0.5177982789276125,0.48220172107238746,0.6169608997473564,0.34744254239741856,,,
2024-05-14,,0.5929433247549272,0.6360883046740937,,,,0.6145158147145104,0.38548418528548956,,0.40705667524507283,0.3639116953259063,,
2024-05-15,,0.5289718601383259,0.7210436145763017,0.32442594607072955,,,0.5248138069284524,0.47518619307154764,0.6755740539292705,0.47102813986167413,0.27895638542369827,,
2024-05-16,,0.4594173291564232,0.9387532739104733,,,,0.6990853015334482,0.30091469846655183,,0.5405826708435768,0.06124672608952675,,
2024-05-17,,0.5774238674319696,0.838543950987445,,,,0.7079839092097073,0.29201609079029267,,0.4225761325680304,0.16145604901255495,,
2024-05-18,,0.5579130693355148,0.5155143305292123,,,,0.5367136999323635,0.4632863000676365,,0.44208693066448523,0.48448566947078775,,
2024-05-19,0.8601148729031706,0.4922008771502134,0.8289928695461891,0.19024806982040754,,,0.5928891723549952,0.40711082764500484,0.8097519301795925,0.5077991228497867,0.17100713045381088,,0.13988512709682943
2024-05-20,0.5212456047758082,0.6886564327289686,0.904095253969762,0.21447253251199563,,,0.5821174559966336,0.41788254400336644,0.7855274674880044,0.3113435672710314,0.09590474603023802,,0.47875439522419183
2024-05-21,0.09463757556729285,0.8898579789255475,0.7447354862353485,,,,0.5764103469093963,0.4235896530906037,,0.11014202107445248,0.25526451376465153,,0.9053624244327072
2024-05-22,0.07755539888176141,0.8890287109182317,0.7584570557753049,,,,0.5750137218584327,0.4249862781415673,,0.11097128908176834,0.24154294422469513,,0.9224446011182386
2024-05-23,0.03220067245459832,0.657074391452411,0.6057495075918632,0.47884837890472787,,,0.44346823760090004,0.5565317623991,0.5211516210952721,0.342925608547589,0.3942504924081368,,0.9677993275454017
2024-05-24,0.16255334729139864,0.10286685734398132,0.8498140989830094,0.30100999774693893,,,0.3540610753413321,0.645938924658668,0.6989900022530611,0.8971331426560187,0.1501859010169906,,0.8374466527086013
2024-05-25,0.026021018056974907,0.3763809998225446,0.5520762456593241,0.4585317676417631,,,0.35325250779515166,0.6467474922048484,0.5414682323582369,0.6236190001774554,0.4479237543406759,,0.9739789819430251
2024-05-26,,0.4380507553598838,0.5119166117514447,0.20393985444790722,,,0.3846357405197452,0.6153642594802549,0.7960601455520928,0.5619492446401162,0.48808338824855535,,
2024-05-27,0.2448306912285826,0.5755462183073292,0.4472154988535497,0.3359800653347476,,,0.40089311843105224,0.5991068815689478,0.6640199346652524,0.4244537816926708,0.5527845011464503,,0.7551693087714174
2024-05-28,,0.3521667306727122,0.6909922261304565,0.5651300561008329,,,0.5360963376346671,0.46390366236533287,0.4348699438991671,0.6478332693272878,0.3090077738695435,,
2024-05-29,0.2318201256991134,0.36267958839922554,0.6355384202226764,0.669341769513817,,,0.474844975958708,0.525155024041292,0.33065823048618304,0.6373204116007745,0.36446157977732363,,0.7681798743008866
2024-05-30,0.4692990956845046,0.291886905343296,0.5580230174809065,0.685082181729503,,,0.5010728000595526,0.49892719994044743,0.31491781827049703,0.708113094656704,0.44197698251909345,,0.5307009043154953
2024-05-31,0.18638016087930295,0.14340906699965164,0.5429827566908151,0.23567643856911122,,,0.27711210578472023,0.7228878942152798,0.7643235614308888,0.8565909330003484,0.4570172433091849,,0.813619839120697
2024-06-01,0.4555472865621865,0.46796587372348425,0.5128106767959871,0.16602841660773532,,,0.4005880634223483,0.5994119365776517,0.8339715833922647,0.5320341262765158,0.48718932320401287,,0.5444527134378134
2024-06-02,0.28685929446884356,0.6083916938185544,,0.6003397617038757,,,0.4985302499970912,0.5014697500029088,0.3996602382961243,0.3916083061814456,,,0.7131407055311565
